2026-09-16T21:48:12.451074Z DEBUG panoptikon::inferio::ledger: admitted a worker to a GPU's ledger model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 replica=2 base_mb=Some(31150) base_method="free_delta" reserved_at_load_mb=Some(31202) seeded_from_store=false
2026-09-16T21:48:12.460178Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=0 canvas_pixels=1843200 share_mb=0 room_mb=0 headroom_mb=0 external_mb=1317 reserve_mb=330 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=0 squeezed=true window_requests=2
2026-09-16T21:49:16.545659Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:16.867490Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:17.189993Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:17.513241Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:17.837683Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:18.159760Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:18.481442Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:18.802104Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:19.123344Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:19.444738Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:19.765371Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:20.090989Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:20.416595Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:20.737912Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:21.059574Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:21.383080Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:21.702395Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:22.021448Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:22.341996Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:22.660215Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:22.981165Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:23.298738Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:23.620026Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:23.938631Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:24.257260Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:24.580444Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:24.900193Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:25.222197Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:25.543586Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:25.861499Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:26.181535Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:26.504922Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:26.826700Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:27.146957Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:27.465972Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:27.788929Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:28.108595Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:28.427035Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:28.748878Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:29.071298Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:29.392385Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:29.715934Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:30.039189Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:30.364743Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:30.684425Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:31.006108Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:31.326256Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:31.646376Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:31.966716Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:32.290796Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:32.610869Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:32.932198Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:33.252676Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:33.573891Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:33.893719Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:34.218480Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:34.538727Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:34.860361Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:35.181520Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:35.502127Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:35.822362Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:36.143423Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:36.465624Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:36.789363Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:37.115900Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
